Clave;Nit;Cliente;Corp;Fecha Fact;Mes;Ano;Factura;APT;Codigo;Codigo Articulo;Descripcion;Color;Segmento;Ancho;Gramaje;Linea;Tecnologia;U.M.;Cantidad;Kilos;Kilos Teoricos;Tipo Factura;Importe;IVA;Flete;Mon;Rate;Dlrs;Dlrs Provision;Precio Promedio;M2;USD_M2;Diferencia;Fecha Cont;Cuenta;Total Cuenta;Segmento Item;Mercado Item;Linea Item;Retefuente;Pais;Trade;Clave Inventario;Ano_SO;CS Analyst;Ejecutivo;Cod3;Price List;NC Observaciones;Vitality Index;Vitality Creation Date;Vitality Update Date;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/09/2022;9;2022;99493;APT47086;10634CO3;10634CO300222CPP;SS 10 GSM BLANCO   222 MM;BLANCO;HYGIENE;222;10;3;SS;M2;26639;266.39;266.39;CAL FACTURAS NAL;4492667;853607;0;COP;4396.69;1021.83;1021.83;3.84;26639;.0384;0;09/09/2022;352.119903.41204810.000000.H02.000;4492667;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-112317;Colombia;LOCAL;CPP10634222;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;25-JUL-22;25-JUL-22;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/09/2022;9;2022;99493;APT47086;00297CO3;00297CO300222CPP;SS 11.6 GSM BLANCO   222 MM;BLANCO;HYGIENE;222;11.6;3;SS;M2;231748;2688.28;2688.28;CAL FACTURAS NAL;42036770;7986986;0;COP;4396.69;9561;9561;3.56;231748;.0413;0;09/09/2022;352.119903.41204810.000000.H02.000;42036770;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-1050919;Colombia;LOCAL;CPP297222;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/09/2022;9;2022;99493;APT47086;05261CO1;05261CO100210CPP;AC 10 GSM BLANCO   ST  210 MM;BLANCO;HYGIENE;210;10;1;AC;M2;80637;806.37;806.37;CAL FACTURAS NAL;12218925;2321596;0;COP;4396.69;2779.12;2779.12;3.45;80637;.0345;0;09/09/2022;352.119901.41204810.000000.H02.000;12218925;HY NONWOVEN;HYN BABY;HYNBA CORE WRAP;-305473;Colombia;LOCAL;CPP5261210;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;09-DIC-20;09-DIC-20;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99498;APT47091;01406CO1;01406CO100146CPP;SMS 15 GSM BLANCO   146 MM LOTUS;BLANCO;HYGIENE;146;15;1;SMS;M2;218437;3276.56;3276.56;CAL FACTURAS NAL;46358885;8808188;0;COP;4365.32;10619.81;10619.81;3.24;218437;.0486;0;09/10/2022;352.119901.41204810.000000.H02.000;46358885;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-1158972;Colombia;LOCAL;CPP1406146;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99498;APT47091;01406CO1;01406CO100130CPP;SMS 15 GSM BLANCO   130 MM LOTUS;BLANCO;HYGIENE;130;15;1;SMS;M2;172890;2593.35;2593.35;CAL FACTURAS NAL;36692445;6971565;0;COP;4365.32;8405.44;8405.44;3.24;172890;.0486;0;09/10/2022;352.119901.41204810.000000.H02.000;36692445;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-917311;Colombia;LOCAL;CPP1406130;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99499;APT47091;10634CO3;10634CO300222CPP;SS 10 GSM BLANCO   222 MM;BLANCO;HYGIENE;222;10;3;SS;M2;26639;266.39;266.39;CAL FACTURAS NAL;4492667;853607;0;COP;4365.32;1029.17;1029.17;3.86;26639;.0386;0;09/10/2022;352.119903.41204810.000000.H02.000;4492667;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-112317;Colombia;LOCAL;CPP10634222;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;25-JUL-22;25-JUL-22;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99499;APT47091;05261CO1;05261CO100210CPP;AC 10 GSM BLANCO   ST  210 MM;BLANCO;HYGIENE;210;10;1;AC;M2;90717;907.17;907.17;CAL FACTURAS NAL;13746347;2611806;0;COP;4365.32;3148.99;3148.99;3.47;90717;.0347;0;09/10/2022;352.119901.41204810.000000.H02.000;13746347;HY NONWOVEN;HYN BABY;HYNBA CORE WRAP;-343659;Colombia;LOCAL;CPP5261210;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;09-DIC-20;09-DIC-20;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99499;APT47091;00150CO3;00150CO300128CPP;SS 11.6 GSM BLANCO ST 128 MM;BLANCO;HYGIENE;128;11.6;3;SS;M2;365637;4241.39;4241.39;CAL FACTURAS NAL;67138266;12756271;0;COP;4365.32;15379.92;15379.92;3.63;365637;.0421;0;09/10/2022;352.119903.41204810.000000.H02.000;67138266;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-1678457;Colombia;LOCAL;CPP150128;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99500;APT47093;05261CO1;05261CO100210CPP;AC 10 GSM BLANCO   ST  210 MM;BLANCO;HYGIENE;210;10;1;AC;M2;272151;2721.51;2721.51;CAL FACTURAS NAL;41239041;7835418;0;COP;4365.32;9446.97;9446.97;3.47;272151;.0347;0;09/10/2022;352.119901.41204810.000000.H02.000;41239041;HY NONWOVEN;HYN BABY;HYNBA CORE WRAP;-1030976;Colombia;LOCAL;CPP5261210;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;09-DIC-20;09-DIC-20;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99500;APT47093;05261CO1;05261CO100200CPP;AC 10 GSM BLANCO   ST  200 MM;BLANCO;HYGIENE;200;10;1;AC;M2;316789;3167.89;3167.89;CAL FACTURAS NAL;48003037;9120577;0;COP;4365.32;10996.45;10996.45;3.47;316789;.0347;0;09/10/2022;352.119901.41204810.000000.H02.000;48003037;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-1200076;Colombia;LOCAL;CPP5261200;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;14-JUN-22;14-JUN-22;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99500;APT47093;05261CO1;05261CO100160CPP;AC 10 GSM BLANCO   ST  160 MM;BLANCO;HYGIENE;160;10;1;AC;M2;463706;4637.06;4637.06;CAL FACTURAS NAL;70265370;13350420;0;COP;4365.32;16096.27;16096.27;3.47;463706;.0347;0;09/10/2022;352.119901.41204810.000000.H02.000;70265370;HY NONWOVEN;HYN BABY;HYNBA CORE WRAP;-1756634;Colombia;LOCAL;CPP5261160;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/10/2022;9;2022;99500;APT47093;11609CO3;11609CO300170CPP;SS 11.6 GSM BLANCO   ST  170 MM;BLANCO;HYGIENE;170;11.6;3;SS;M2;90891;1054.34;1054.34;CAL FACTURAS NAL;16695768;3172196;0;COP;4365.32;3824.64;3824.64;3.63;90891;.0421;0;09/10/2022;352.119903.41204810.000000.H02.000;16695768;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-417394;Colombia;LOCAL;CPP11609170;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;03-FEB-21;03-FEB-21;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/12/2022;9;2022;99508;APT47101;00152CO3;00152CO302286CPP;SS 11.6 GSM BLANCO 2286 MM;BLANCO;HYGIENE;2286;11.6;3;SS;M2;365284;4237.29;4237.29;CAL FACTURAS NAL;68092590;12937592;0;COP;4365.32;15598.53;15598.53;3.68;365284;.0427;0;09/12/2022;352.119903.41204810.000000.S08.000;68092590;SP WIPES;SWI GENERAL PURPOSE WIPES;SWIGP OTHER;-1702315;Colombia;LOCAL;CPP1522286;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/12/2022;9;2022;99508;APT47101;00297CO3;00297CO302286CPP;SS 11.6 GSM BLANCO   2286 MM;BLANCO;HYGIENE;2286;11.6;3;SS;M2;547716;6353.51;6353.51;CAL FACTURAS NAL;102099740;19398951;0;COP;4365.32;23388.83;23388.83;3.68;547716;.0427;0;09/12/2022;352.119903.41204810.000000.S08.000;102099740;SP WIPES;SWI GENERAL PURPOSE WIPES;SWIGP OTHER;-2552494;Colombia;LOCAL;CPP2972286;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/13/2022;9;2022;99520;APT47110;05261CO1;05261CO100200CPP;AC 10 GSM BLANCO   ST  200 MM;BLANCO;HYGIENE;200;10;1;AC;M2;134395;1343.95;1343.95;CAL FACTURAS NAL;20364874;3869326;0;COP;4346.91;4684.91;4684.91;3.49;134395;.0349;0;09/13/2022;352.119901.41204810.000000.H02.000;20364874;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-509122;Colombia;LOCAL;CPP5261200;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;14-JUN-22;14-JUN-22;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/13/2022;9;2022;99520;APT47110;05348CO1;05348CO100172CPP;SMS 15 GSM AZUL 598   172 MM LOTUS;AZUL 598;HYGIENE;172;15;1;SMS;M2;523574;7853.61;7853.61;CAL FACTURAS NAL;112191437;21316373;0;COP;4346.91;25809.47;25809.47;3.29;523574;.0493;0;09/13/2022;352.119901.41204810.000000.H02.000;112191437;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-2804786;Colombia;LOCAL;CPP5348172;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/13/2022;9;2022;99520;APT47110;05348CO1;05348CO100172CPP;SMS 15 GSM AZUL 598   172 MM LOTUS;AZUL 598;HYGIENE;172;15;1;SMS;M2;79052;1185.78;1185.78;CAL FACTURAS NAL;16939263;3218460;0;COP;4346.91;3896.85;3896.85;3.29;79052;.0493;0;09/13/2022;352.119901.41204810.000000.H02.000;16939263;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-423482;Colombia;LOCAL;CPP5348172;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/13/2022;9;2022;99520;APT47110;05348CO1;05348CO100172CPP;SMS 15 GSM AZUL 598   172 MM LOTUS;AZUL 598;HYGIENE;172;15;1;SMS;M2;33710;505.65;505.65;CAL FACTURAS NAL;7223379;1372442;0;COP;4346.91;1661.73;1661.73;3.29;33710;.0493;0;09/13/2022;352.119901.41204810.000000.H02.000;7223379;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-180584;Colombia;LOCAL;CPP5348172;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/13/2022;9;2022;99527;APT47119;05348CO1;05348CO100172CPP;SMS 15 GSM AZUL 598   172 MM LOTUS;AZUL 598;HYGIENE;172;15;1;SMS;M2;124457;1866.86;1866.86;CAL FACTURAS NAL;26668646;5067043;0;COP;4346.91;6135.08;6135.08;3.29;124457;.0493;0;09/13/2022;352.119901.41204810.000000.H02.000;26668646;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-666716;Colombia;LOCAL;CPP5348172;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/13/2022;9;2022;99527;APT47119;05348CO1;05348CO100172CPP;SMS 15 GSM AZUL 598   172 MM LOTUS;AZUL 598;HYGIENE;172;15;1;SMS;M2;487606;7314.09;7314.09;CAL FACTURAS NAL;104484214;19852001;0;COP;4346.91;24036.43;24036.43;3.29;487606;.0493;0;09/13/2022;352.119901.41204810.000000.H02.000;104484214;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-2612105;Colombia;LOCAL;CPP5348172;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/13/2022;9;2022;99527;APT47119;05348CO1;05348CO100146CPP;SMS 15 GSM AZUL 598   146 MM LOTUS;AZUL 598;HYGIENE;146;15;1;SMS;M2;107943;1619.15;1619.15;CAL FACTURAS NAL;23130026;4394705;0;COP;4346.91;5321.03;5321.03;3.29;107943;.0493;0;09/13/2022;352.119901.41204810.000000.H02.000;23130026;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-578251;Colombia;LOCAL;CPP5348146;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99533;APT47122;00023CO1;00023CO102120CPP;SS 23 GSM BLANCO 2120 MM;BLANCO;HYGIENE;2120;23;1;SS;M2;360686;8295.78;8295.78;CAL FACTURAS NAL;134095841;25478210;0;COP;4413.89;30380.42;30380.42;3.66;360686;.0842;0;09/14/2022;352.119901.41204810.000000.S08.000;134095841;SP WIPES;SWI GENERAL PURPOSE WIPES;SWIGP OTHER;-3352396;Colombia;LOCAL;CPP232120;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;30-OCT-20;30-OCT-20;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99541;APT47123;00150CO3;00150CO300155CPP;SS 11.6 GSM BLANCO ST 155 MM;BLANCO;HYGIENE;155;11.6;3;SS;M2;235702;2734.14;2734.14;CAL FACTURAS NAL;43279601;8223124;0;COP;4413.89;9805.32;9805.32;3.59;235702;.0416;0;09/14/2022;352.119903.41204810.000000.H02.000;43279601;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-1081990;Colombia;LOCAL;CPP150155;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99541;APT47123;00297CO3;00297CO300230CPP;SS 11.6 GSM BLANCO   230 MM;BLANCO;HYGIENE;230;11.6;3;SS;M2;19344;224.39;224.39;CAL FACTURAS NAL;3508808;666674;0;COP;4413.89;794.95;794.95;3.54;19344;.0411;0;09/14/2022;352.119903.41204810.000000.H02.000;3508808;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-87720;Colombia;LOCAL;CPP297230;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99541;APT47123;00297CO3;00297CO300230CPP;SS 11.6 GSM BLANCO   230 MM;BLANCO;HYGIENE;230;11.6;3;SS;M2;91536;1061.82;1061.82;CAL FACTURAS NAL;16603715;3154706;0;COP;4413.89;3761.7;3761.7;3.54;91536;.0411;0;09/14/2022;352.119903.41204810.000000.H02.000;16603715;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-415093;Colombia;LOCAL;CPP297230;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99541;APT47123;01406CO1;01406CO100415CPP;SMS 15 GSM BLANCO   415 MM;BLANCO;HYGIENE;415;15;1;SMS;M2;136944;2054.16;2054.16;CAL FACTURAS NAL;29063625;5522089;0;COP;4413.89;6584.58;6584.58;3.21;136944;.0481;0;09/14/2022;352.119901.41204810.000000.H02.000;29063625;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-726591;Colombia;LOCAL;CPP1406415;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;24-MAY-19;24-MAY-19;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99541;APT47123;00297CO3;00297CO300214CPP;SS 11.6 GSM BLANCO   214 MM;BLANCO;HYGIENE;214;11.6;3;SS;M2;162480;1884.77;1884.77;CAL FACTURAS NAL;29472247;5599727;0;COP;4413.89;6677.16;6677.16;3.54;162480;.0411;0;09/14/2022;352.119903.41204810.000000.H02.000;29472247;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-736806;Colombia;LOCAL;CPP297214;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99541;APT47123;01406CO1;01406CO100272CPP;SMS 15 GSM BLANCO   272 MM;BLANCO;HYGIENE;272;15;1;SMS;M2;119158;1787.37;1787.37;CAL FACTURAS NAL;25288902;4804891;0;COP;4413.89;5729.39;5729.39;3.21;119158;.0481;0;09/14/2022;352.119901.41204810.000000.H02.000;25288902;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-632223;Colombia;LOCAL;CPP1406272;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;10-ABR-19;10-ABR-19;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99541;APT47123;01406CO1;01406CO100130CPP;SMS 15 GSM BLANCO   130 MM LOTUS;BLANCO;HYGIENE;130;15;1;SMS;M2;102476;1537.14;1537.14;CAL FACTURAS NAL;21748481;4132211;0;COP;4413.89;4927.28;4927.28;3.21;102476;.0481;0;09/14/2022;352.119901.41204810.000000.H02.000;21748481;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-543712;Colombia;LOCAL;CPP1406130;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/14/2022;9;2022;99542;APT47124;00297CO3;00297CO300230CPP;SS 11.6 GSM BLANCO   230 MM;BLANCO;HYGIENE;230;11.6;3;SS;M2;24149;280.13;280.13;CAL FACTURAS NAL;4380387;832274;0;COP;4413.89;992.41;992.41;3.54;24149;.0411;0;09/14/2022;352.119903.41204810.000000.H02.000;4380387;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-109510;Colombia;LOCAL;CPP297230;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/15/2022;9;2022;99545;APT47133;01312CO3;01312CO300084CPP;SS 17 GSM BLANCO 84 MM;BLANCO;HYGIENE;84;17;3;SS;M2;152880;2598.96;2598.96;CAL FACTURAS NAL;40545305;7703608;0;COP;4389.8;9236.25;9236.25;3.55;152880;.0604;0;09/15/2022;352.119903.41204810.000000.H02.000;40545305;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-1013633;Colombia;LOCAL;CPP131284;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/15/2022;9;2022;99545;APT47133;05261CO1;05261CO100200CPP;AC 10 GSM BLANCO   ST  200 MM;BLANCO;HYGIENE;200;10;1;AC;M2;220792;2207.92;2207.92;CAL FACTURAS NAL;33456612;6356756;0;COP;4389.8;7621.44;7621.44;3.45;220792;.0345;0;09/15/2022;352.119901.41204810.000000.H02.000;33456612;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-836415;Colombia;LOCAL;CPP5261200;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;2;14-JUN-22;14-JUN-22;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/15/2022;9;2022;99545;APT47133;05261CO1;05261CO100160CPP;AC 10 GSM BLANCO   ST  160 MM;BLANCO;HYGIENE;160;10;1;AC;M2;115196;1151.96;1151.96;CAL FACTURAS NAL;17455650;3316574;0;COP;4389.8;3976.41;3976.41;3.45;115196;.0345;0;09/15/2022;352.119901.41204810.000000.H02.000;17455650;HY NONWOVEN;HYN BABY;HYNBA CORE WRAP;-436391;Colombia;LOCAL;CPP5261160;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/15/2022;9;2022;99545;APT47133;00297CO3;00297CO300214CPP;SS 11.6 GSM BLANCO   214 MM;BLANCO;HYGIENE;214;11.6;3;SS;M2;539310;6256;6256;CAL FACTURAS NAL;97825441;18586834;0;COP;4389.8;22284.71;22284.71;3.56;539310;.0413;0;09/15/2022;352.119903.41204810.000000.H02.000;97825441;HY NONWOVEN;HYN BABY;HYNBA BACKSHEET;-2445636;Colombia;LOCAL;CPP297214;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/15/2022;9;2022;99545;APT47133;01406CO1;01406CO100415CPP;SMS 15 GSM BLANCO   415 MM;BLANCO;HYGIENE;415;15;1;SMS;M2;85280;1279.2;1279.2;CAL FACTURAS NAL;18098974;3438805;0;COP;4389.8;4122.96;4122.96;3.22;85280;.0483;0;09/15/2022;352.119901.41204810.000000.H02.000;18098974;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-452474;Colombia;LOCAL;CPP1406415;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;24-MAY-19;24-MAY-19;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/16/2022;9;2022;99552;APT47140;01406CO1;01406CO100172CPP;SMS 15 GSM BLANCO   172 MM LOTUS;BLANCO;HYGIENE;172;15;1;SMS;M2;50293;754.4;754.4;CAL FACTURAS NAL;10673683;2028000;0;COP;4404.64;2423.28;2423.28;3.21;50293;.0482;0;09/16/2022;352.119901.41204810.000000.H02.000;10673683;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-266842;Colombia;LOCAL;CPP1406172;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/16/2022;9;2022;99552;APT47140;05261CO1;05261CO100190CPP;AC 10 GSM BLANCO   ST  190 MM;BLANCO;HYGIENE;190;10;1;AC;M2;27359;273.59;273.59;CAL FACTURAS NAL;4145709;787685;0;COP;4404.64;941.21;941.21;3.44;27359;.0344;0;09/16/2022;352.119901.41204810.000000.H02.000;4145709;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-103643;Colombia;LOCAL;CPP5261190;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;17-ENE-18;17-ENE-18;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/16/2022;9;2022;99552;APT47140;00150CO3;00150CO300183CPP;SS 11.6 GSM BLANCO ST 183 MM;BLANCO;HYGIENE;183;11.6;3;SS;M2;76836;891.3;891.3;CAL FACTURAS NAL;14108626;2680639;0;COP;4404.64;3203.13;3203.13;3.59;76836;.0417;0;09/16/2022;352.119903.41204810.000000.H02.000;14108626;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-352716;Colombia;LOCAL;CPP150183;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/16/2022;9;2022;99552;APT47140;00150CO3;00150CO300128CPP;SS 11.6 GSM BLANCO ST 128 MM;BLANCO;HYGIENE;128;11.6;3;SS;M2;133201;1545.13;1545.13;CAL FACTURAS NAL;24458368;4647090;0;COP;4404.64;5552.86;5552.86;3.59;133201;.0417;0;09/16/2022;352.119903.41204810.000000.H02.000;24458368;HY NONWOVEN;HYN BABY;HYNBA TOPSHEET;-611459;Colombia;LOCAL;CPP150128;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
9294;860015753-3;COLOMBIANA KIMBERLY COLPAPEL S.A.S.;KIMBERLY CLARK;09/16/2022;9;2022;99552;APT47140;01312CO1;01312CO100126CPP;SS 17 GSM Blanco   126 MM;BLANCO;HYGIENE;126;17;1;SS;M2;70302;1195.13;1195.13;CAL FACTURAS NAL;18492941;3513659;0;COP;4404.64;4198.51;4198.51;3.51;70302;.0597;0;09/16/2022;352.119901.41204810.000000.H02.000;18492941;HY NONWOVEN;HYN FEM CARE;HYNFM OTHER;-462324;Colombia;LOCAL;CPP1312126;;ARBELAEZA;MARIA VARGAS;CPP;CO KC COLPAPEL;;;23-FEB-17;23-FEB-17;
