Organizacion;Bodega;Localizacion;Cliente;NIT;Pais;Codigo;Producto;Descripcion;Paquete;Tec;Lin;SubL;Gramaje;Ancho;Rollos;Kilos;Mts;M2;Fecha;Representante;Coordinadora;Cuenta;Edad;Rango Edad;Codigo-N;Segmento;Mercado;Linea;Valor;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099717;SMS;1;O;13;2100;1;122.85;4500;9450;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099722;SMS;1;O;13;2100;1;122.85;4500;9450;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099723;SMS;1;O;13;2100;1;122.85;4500;9450;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099724;SMS;1;O;13;2100;1;122.85;4500;9450;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099725;SMS;1;O;13;2100;1;122.85;4500;9450;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099729;SMS;1;O;13;2100;1;122.85;4500;9450;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099730;SMS;1;O;13;2100;1;122.85;4500;9450;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099735;SMS;1;O;13;2100;1;122.031;4470;9387;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1126131.07383;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4099736;SMS;1;O;13;2100;1;122.031;4470;9387;05/06/2022;FABIO DIAZ;ALBA MARQUEZ;COM;137;F 120-180;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1126131.07383;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111023;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111024;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111026;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111027;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111028;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111029;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111030;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111031;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111032;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111033;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111034;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111035;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111036;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111037;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111038;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111039;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111040;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111041;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111042;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111043;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111046;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111047;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111048;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111049;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111053;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4111066;SMS;1;O;13;2100;1;122.85;4500;9450;05/30/2022;FABIO DIAZ;ALBA MARQUEZ;COM;113;E 90-120;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127291;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127292;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127296;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127297;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127298;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127299;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127300;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127301;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127302;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127303;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127304;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127305;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127306;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127307;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127316;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127317;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127318;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127319;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127320;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127321;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127322;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127323;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127324;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127325;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127326;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127327;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127332;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127333;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127334;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127335;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127352;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127353;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127354;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4127355;SMS;1;O;13;2100;1;122.85;4500;9450;07/03/2022;FABIO DIAZ;ALBA MARQUEZ;COM;79;D 60-90;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4139096;SMS;1;O;13;2100;1;122.85;4500;9450;07/29/2022;FABIO DIAZ;ALBA MARQUEZ;COM;53;C 30-60;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
CALI PLANTA;ALSILOG;;COMERTEX;890204797-7;Colombia;00181CO102100COM;00181;SMS 13 GSM PURGA 2100 MM;4139097;SMS;1;O;13;2100;1;122.85;4500;9450;07/29/2022;FABIO DIAZ;ALBA MARQUEZ;COM;53;C 30-60;0181-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;1133689.0005;
